price,date,bedrooms,bathrooms,sqft,floors,waterfront,yr_built,yr_renovated
8.20E+05,429,4,2.5,3260,2,0,2007,0
3.19E+05,191,3,1.5,1480,3,0,2007,0
9.50E+05,224,3,2.5,2700,2,0,2013,0
1267500,491,4,3.5,4640,2,0,2007,0
3.78E+05,187,3,2.5,1601,3,0,2007,0
3.35E+06,456,5,3.75,5350,1,0,2008,0
489950,299,3,2.5,2540,2,0,2011,0
3.45E+05,481,2,1.75,1030,2,0,2006,0
5.10E+05,421,3,2.5,2730,2,0,2012,0
432500,209,4,2.5,3172,2,0,2014,0
6.50E+05,474,4,2.5,3160,2,0,2006,0
7.50E+05,275,4,2.5,2850,2,0,2008,0
8.70E+05,481,4,3.5,2780,2,0,2014,0
9.00E+05,348,4,3.5,3860,2,0,2014,0
664950,349,2,1.75,1180,2,0,2014,0
3.91E+05,152,3,2.25,1410,2,0,2004,0
1.80E+06,387,4,3.5,6370,2,0,2008,0
479349,498,5,3,3223,2,0,2014,0
6.61E+05,356,4,3.25,2600,2,0,2011,0
3.79E+05,274,3,3.25,1380,3,0,2006,0
4.15E+05,124,3,2.25,1620,2.5,0,2010,0
3.75E+05,334,3,3.25,1370,3,0,2007,0
3.55E+05,142,3,2,1220,3,0,2007,0
5.40E+05,247,3,2.5,1280,3,0,2009,0
2.90E+05,204,2,1.5,770,2,0,2006,0
5.00E+05,139,3,2.5,1210,3,0,2008,0
4.16E+05,244,4,2.5,2890,2,0,2011,0
349900,222,3,2.5,1580,2,0,2011,0
4.65E+05,155,3,2.25,1530,2,0,2014,0
9.50E+05,180,4,2.5,3670,2.5,0,2007,0
496800,449,4,2.25,1850,2.5,0,2014,0
6.80E+05,443,4,2.5,2440,2,0,2014,0
9.20E+05,478,4,3.25,2190,2,0,2015,0
1289990,397,5,4,4360,2,0,2015,0
8.25E+05,181,4,2.75,3990,2,0,2003,0
2.92E+05,274,3,2.5,1270,3,0,2007,0
5.76E+05,463,4,2.5,3340,2,0,2009,0
6.70E+05,436,2,2,1500,3,0,2008,0
953007,139,4,3.5,3120,2,0,2008,0
3.99E+05,418,4,2.5,2480,2,0,2012,0
3.99E+05,481,2,2,1110,3,0,2008,0
847093,320,4,2.75,2760,2,0,2014,0
599950,401,3,2.5,1510,3,0,2014,0
4.99E+05,224,3,2.5,1460,2,0,2007,0
7.60E+05,287,4,2.75,3980,2,0,2006,0
1699990,301,4,3.75,3320,2,0,2014,0
1033890,131,4,3.25,3270,2,0,2014,0
5.15E+05,139,4,2.5,2670,2,0,2006,0
3.55E+05,342,3,2.25,1410,2,0,2004,0
319900,216,4,2.75,2475,2,0,2014,0
4.60E+05,146,3,3.5,1600,2,0,2006,0
3.05E+05,372,2,1,1290,2,0,2008,0
2.80E+05,440,3,2.5,1608,2,0,2012,0
394950,422,2,2.25,1300,2,0,2011,0
3.82E+05,232,4,3.5,2530,2,0,2014,0
5.60E+05,476,3,2.5,1390,3,0,2008,0
7.72E+05,139,3,2.25,1640,3,0,2014,0
324950,202,4,2.5,2229,2,0,2012,0
5.30E+05,189,3,2.5,1790,2,0,2010,0
3.84E+05,296,3,2.25,990,2.5,0,2009,0
719950,161,5,2.75,3240,2,0,2013,0
319950,222,2,2.5,1280,2,0,2006,0
2.92E+05,392,3,2.5,1610,2,0,2006,0
1.50E+06,482,6,3.5,3670,2,0,2008,0
4.25E+05,126,2,2.5,1150,3,0,2008,0
799950,282,5,3.75,3760,2,0,2014,0
4.99E+05,236,2,2.5,1320,2,0,2014,0
5.72E+05,450,4,2.75,2700,2,0,2012,0
4.59E+05,202,2,2,1480,3,0,2008,0
529500,441,3,2.25,1410,3,0,2014,0
374500,251,4,2.5,3135,2,0,2005,0
5.84E+05,155,3,2.5,1480,2,0,2007,0
1.90E+06,379,4,4.5,4020,2,0,2007,0
5.05E+05,187,2,2.25,1060,2,0,2006,0
5.65E+05,317,2,2.5,1950,3,0,2009,0
7.99E+05,448,4,2.75,3340,2,0,2011,0
5.47E+05,483,3,2.5,1570,2.5,0,2007,0
5.50E+05,422,3,2.5,1930,2,0,2014,0
2.50E+05,260,3,2,1590,1,0,1996,0
9.60E+05,369,4,4.5,3720,2,0,2014,0
2.95E+06,302,4,4.25,4470,2,0,2010,0
4.41E+05,450,2,1,1290,2,0,2005,0
2.65E+05,461,3,2.25,1489,2,0,2012,0
4.30E+05,463,3,2.5,2075,1,0,2012,0
286800,167,3,2.5,1413,2,0,2011,0
3.75E+05,470,3,2.5,1300,2,0,2008,0
312500,348,3,3.25,1480,2,0,2013,0
8.50E+05,371,4,2.75,3320,2,0,2012,0
390500,448,3,2.25,1530,2,0,2007,0
4.55E+05,301,3,2.5,1180,3,0,2010,0
4.55E+05,460,2,2,1190,2,0,2009,0
5.15E+05,336,3,2.25,1300,3,0,2008,0
362500,455,3,3.5,1710,2,0,2013,0
4.60E+05,266,3,2.5,2390,2,0,2007,0
5.40E+05,246,4,3.5,3510,2,0,2010,0
2.30E+05,211,3,1.75,1140,2,0,2014,0
4.25E+05,271,2,2.5,1320,2,0,2007,0
298450,138,5,3,2100,1,0,2007,0
3.44E+05,355,4,2.5,2400,2,0,2004,0
416286,124,3,2.5,1408,3,0,2005,0
379500,418,4,2.5,2560,2,0,2013,0
3.50E+05,167,2,2.5,1260,3,0,2005,0
258800,462,2,1.75,1290,2,0,2014,0
6.20E+05,351,4,2.5,2730,2,0,2008,0
2.95E+05,121,2,2.5,1630,2,0,2009,0
908990,422,4,2.75,3530,2,0,2014,0
485230,320,4,2.5,2714,2,0,2014,0
4.75E+05,161,3,2.25,1630,2,0,2005,0
1240420,215,5,3.25,5790,2,0,2014,0
6.35E+05,230,3,3,2230,2.5,0,2013,0
3.50E+05,308,3,2.5,1380,2,0,2012,0
3.45E+05,362,3,3.5,1320,3,0,2010,0
7.00E+05,263,2,2,1490,3,0,2014,0
4.90E+05,232,3,2.25,1280,2,0,2008,0
1299890,216,5,4,3870,2,0,2014,0
5.79E+05,252,2,2.5,1280,2,0,2009,0
552500,450,3,1.5,1300,2,0,2007,0
4.67E+05,399,4,2.75,2170,2,0,2012,0
3.05E+05,316,4,2.25,1763,2,0,2012,0
2.12E+05,128,2,1.5,1020,2,0,2004,0
4.29E+05,232,4,2.5,1840,2,0,2010,0
479950,267,3,2,1820,3,0,2014,0
8.25E+05,351,3,3.5,2670,2,0,2014,0
1.18E+06,451,6,6.5,6260,2,0,2007,0
2.50E+05,163,3,2.25,1400,2,0,2012,0
2.89E+05,299,2,1.5,1160,2,0,1982,0
2.65E+05,274,3,2.5,1400,2,0,2013,0
3.44E+05,134,3,2.5,1232,3,0,2007,0
7.49E+05,189,4,2.75,2700,2,0,1910,0
4.92E+05,250,4,2.5,2550,2,0,2007,0
552500,383,4,2.5,3260,2,0,2008,0
653500,315,2,2.5,1680,2,0,2014,0
8.55E+05,456,4,3.25,2630,2,0,2006,0
3.33E+05,322,3,1.5,1260,2,0,1999,0
4.15E+05,161,4,2.5,2550,2,0,2009,0
4.45E+05,310,4,3.25,3450,2,0,2008,0
273500,190,3,2.5,1550,2,0,2009,0
969990,156,4,2.5,4150,2,0,2014,0
1.20E+06,280,5,3.5,3900,2,0,2014,0
4.30E+05,217,3,3.25,1550,3,0,2006,0
3.92E+05,446,4,2.5,2130,2,0,2014,0
7.95E+05,182,4,2.5,2890,2,0,2005,0
4.57E+05,180,3,2.5,1220,2,0,2008,0
4.53E+05,443,4,2.5,2502,2,0,2013,0
3.76E+05,128,3,2,1340,3,0,2008,0
469995,215,4,2.5,2350,2,0,2014,0
5.40E+05,488,3,2.5,1810,2,0,2008,0
5.55E+05,121,4,2.5,3310,2,0,2012,0
4.45E+05,205,3,2,1620,1,0,2006,0
256950,348,2,2,1070,2,0,2008,0
2.97E+05,278,4,2.5,2230,2,0,2011,0
3.20E+05,289,4,2.5,1970,2,0,2005,0
8.05E+05,317,5,4.5,4600,2,0,2006,0
799990,212,4,2.75,3110,2,0,2014,0
6.80E+05,463,4,2.5,3490,2,0,2007,0
3.95E+05,174,3,2.5,1600,2,0,2007,0
7.32E+05,335,3,2.5,1960,2,0,2010,0
163800,213,2,2.5,1000,2,0,2004,0
2.20E+05,334,2,2.5,1000,2,0,2004,0
308625,309,2,2,1500,3,0,1999,0
3.75E+05,454,3,2.5,2424,2,0,2014,0
3.00E+05,181,4,2.5,2303,2,0,2006,0
2.84E+05,166,3,2.5,1880,2,0,2009,0
6.10E+05,415,2,2,1210,2,0,2014,0
9.55E+05,447,4,3.25,3720,2,0,2012,0
9.82E+05,177,4,2.75,3610,2,0,2014,0
3.59E+05,141,3,1.5,1360,3,0,2008,0
779380,198,5,2.5,2590,2,0,2014,0
1.51E+06,180,5,3.25,4390,2,0,2007,0
6.35E+05,418,3,3,2290,2.5,0,2014,0
1.06E+06,237,4,3.75,3880,2.5,0,2007,0
389500,196,3,2.5,1350,3,0,2006,0
359800,218,5,2.5,2170,2,0,2014,0
399950,146,3,3,1296,3,0,2009,0
3.20E+05,153,3,3.25,1530,2,0,2013,0
255900,205,3,2.5,1489,2,0,2014,0
3.80E+05,404,4,2.5,2130,2,0,2014,0
5.80E+05,260,3,2.75,1430,2,0,2009,0
5.45E+05,483,5,3.75,2380,1,0,2008,0
451300,205,3,2.5,1420,2,0,2008,0
852880,166,4,3.25,3450,2,0,2014,0
3.05E+05,261,4,2.5,1914,2,0,2009,0
2.95E+05,484,2,1.5,988,3,0,2007,0
2.61E+05,288,3,2.25,1584,2,0,2012,0
5.60E+05,440,4,2.5,2630,2,0,2001,0
7.95E+05,261,4,3.25,3520,2,0,2012,0
384950,271,4,2.5,2380,2,0,2006,0
5.00E+05,127,3,1.75,1410,3,0,2012,0
6.40E+05,400,4,3.5,3220,2,0,2013,0
4.18E+05,324,4,3.25,3266,2,0,2014,0
7.99E+05,282,3,2,2550,2,0,2007,0
552900,443,4,3.5,3828,2.5,0,2014,0
539950,352,3,2.25,1670,3,0,2014,0
524225,384,4,2.5,3056,2,0,2014,0
424950,397,2,1.5,1000,3,0,2005,0
5.60E+05,328,3,3.25,1530,2,0,2007,0
7.15E+05,483,5,3,3490,2,0,2009,0
3.00E+05,141,5,2.5,2760,2,0,2006,0
4.05E+05,419,3,2.5,1440,2,0,2005,0
3.27E+05,279,3,3,1370,3,0,2009,0
859950,342,6,4,3180,2,0,2014,0
5.60E+05,377,4,3,2720,2,0,2008,0
379900,249,3,2.5,1800,2,0,2011,0
6.25E+05,485,3,2.5,3220,2,0,2008,0
398096,477,3,2.5,2370,2,0,2014,0
3.15E+05,323,3,2.5,1410,2,0,2007,0
9.39E+05,345,4,3.5,3640,2,0,2014,0
6.74E+05,205,3,2.5,1920,2,0,2003,0
3.06E+05,225,4,2.5,2267,2,0,2014,0
2.32E+06,189,5,4.75,5780,2,0,2006,0
394950,397,2,1,1131,3,0,2011,0
914154,260,3,3.5,2940,2,0,2014,0
4.96E+05,320,3,2.5,2180,2,0,2010,0
430100,471,3,2.25,1400,2,0,2009,0
449990,188,4,2.5,2680,2,0,2013,0
5.02E+05,453,4,2.5,2680,2,0,2013,0
3.10E+05,434,3,2.5,1300,2,0,2005,0
349950,446,4,3.5,2796,2.5,0,2013,0
6.25E+05,261,2,1.75,1460,2,0,2008,0
1054710,238,4,3.5,4210,2,0,2014,0
6.80E+05,187,4,2.75,2330,2,0,2005,0
828950,134,4,3.5,3930,2,0,2013,0
274950,457,3,2.5,1608,2,0,2014,0
2.93E+05,435,2,2.25,1610,2,0,1979,0
7.95E+05,163,4,3.5,3200,2,0,2007,0
282900,264,4,2.5,1710,2,0,2014,0
909950,470,5,3.75,3050,2,0,2014,0
922755,307,4,3.5,3560,2,0,2014,0
4.24E+05,470,4,2.5,2650,2,0,2006,0
6.30E+05,477,3,2.5,3490,2,0,2009,0
8.10E+05,355,4,3.25,4140,2,0,2007,0
256703,210,3,2,1670,1,0,2014,0
386380,134,3,2.5,1720,2,0,2010,0
4.85E+05,258,2,2,1510,1,0,2010,0
2.75E+05,406,3,2.25,1450,2,0,2010,0
3.70E+05,425,4,2.5,1812,2,0,2011,0
499950,160,2,2.25,1060,2,0,2005,0
5.02E+05,478,3,2.5,1600,3,0,2009,0
6.54E+05,170,3,3.25,1530,2,0,2005,0
5.75E+05,194,4,2.25,2070,3,0,2013,0
5.00E+05,469,4,2.5,3630,2,0,2008,0
5.54E+05,378,3,2.5,2140,2,0,2005,0
3.60E+05,492,4,1.75,2010,1,0,1960,0
619990,483,4,2.75,2630,2,0,2015,0
317500,435,4,2.5,2233,2,0,2012,0
564950,239,4,2.75,2990,2,0,2014,0
5.45E+05,161,2,1.25,1240,2,0,2014,0
333700,485,3,2.5,2230,2,0,2006,0
1.48E+06,191,3,3.25,3700,2,0,1998,0
5.30E+05,462,4,3,2290,2,0,2012,0
3.96E+05,467,2,1.5,950,3,0,2006,0
3.05E+05,288,2,1.75,1120,2,0,2012,0
3.80E+05,141,5,3.5,2420,2,0,2013,0
3.05E+05,426,4,2.5,1714,2,0,2010,0
4.40E+05,270,4,2.5,2230,2,0,2011,0
4.59E+05,177,4,3,2530,2,0,2013,0
5.30E+05,429,3,3.5,1550,2,0,2005,0
6.00E+05,470,4,2.75,3110,2,0,2012,0
5.15E+05,198,3,3,2100,2,0,2008,0
2.75E+05,462,4,2.5,2150,2,0,2007,0
5.40E+05,376,3,1.75,1630,2,0,2014,0
4.45E+05,216,3,2.5,2230,2,0,2005,0
2.85E+05,461,3,2.5,1320,3,0,2009,0
4.80E+05,211,3,2.5,1590,2,0,2010,0
4.40E+05,384,5,3.25,2610,2,0,2005,0
287450,406,3,2.5,1440,2,0,2008,0
507950,455,4,2.5,2630,2,0,2006,0
7.50E+05,169,3,3.5,3390,2,0,2012,0
4.25E+05,183,3,1.5,1400,3,0,2007,0
4.20E+05,335,3,3.5,1900,2,0,2009,0
394950,129,3,2.5,1350,3,0,2006,0
6.35E+05,191,4,3.25,3420,2,0,2012,0
5.13E+05,490,3,2.5,2150,2,0,1995,0
3.80E+05,489,4,2.5,2110,2,0,2012,0
1.13E+06,140,4,3.25,3810,1,0,2007,0
5.40E+05,158,5,3,2870,2,0,2007,0
352499,481,2,2.25,1240,2,0,2009,0
6.03E+05,489,4,3.5,3610,2,0,2008,0
6.85E+05,149,4,2.5,2310,2,0,2013,0
330675,176,4,3,1930,1,0,2006,0
2.75E+05,155,3,3,1390,2,0,2006,0
259950,196,3,2.5,1578,2,0,2010,0
4.41E+05,209,3,2,1720,1,0,2011,0
1.14E+06,336,5,3.75,4700,2,0,2006,0
5.90E+05,338,3,3.5,1970,2,0,2007,0
4.97E+05,260,3,2.25,1460,2,0,2012,0
345500,324,3,2.5,1930,2,0,2014,0
562500,173,3,2.25,1300,2,0,2006,0
3.55E+05,246,3,2.25,1445,2,0,2005,0
3.45E+05,247,2,2.25,860,2,0,2009,0
4.78E+05,124,3,2.5,3040,2,0,2007,0
391500,456,3,2.5,2424,2,0,2014,0
2.65E+05,466,2,1.5,1084,2,0,1976,0
3.95E+05,302,3,2.5,2510,2,0,2005,0
286308,207,2,1.5,1220,3,0,2006,0
3.70E+05,146,2,2.25,1280,2,0,2009,0
1.08E+06,265,5,3.5,3740,2,0,2014,0
298900,287,3,2.5,1852,2,0,2014,0
7.75E+05,475,4,2.5,2580,2,0,2007,0
7.90E+05,174,4,3.5,3190,2,0,2010,0
1.05E+06,238,3,2.5,3400,2,0,2014,0
2.49E+05,188,2,1.5,1090,2,0,1982,0
3.48E+05,271,3,2,2360,1,0,2011,0
3.58E+05,317,5,2.5,2460,2,0,2011,0
2.60E+05,175,5,2.5,2025,2,0,2007,0
7.65E+05,154,4,3,4410,2,0,2006,0
7.39E+05,147,3,2.5,2810,2,0,2005,0
8.90E+05,124,5,3.5,4490,2,0,2006,0
4.62E+05,157,4,2.5,3070,2,0,2006,0
3.80E+05,188,4,2.5,1984,1,0,1962,0
7.70E+05,495,5,3.5,4750,2,0,2013,0
6.41E+05,229,4,3.25,2760,2,0,2014,0
2.30E+06,471,4,4,4360,2.5,1,2007,0
3.69E+05,488,4,2.5,3060,1.5,0,2008,0
1.11E+06,258,4,3,2770,2,0,2014,0
3.57E+05,239,5,2.5,2990,2,0,2015,0
6.50E+05,329,3,2.75,1540,2,0,2002,0
563500,175,3,2.5,1400,3.5,0,2007,0
3.45E+05,167,3,2.5,1680,2,0,2007,0
479950,205,3,2,2260,1,0,2012,0
6.60E+05,132,4,3.5,3400,2,0,2012,0
8.00E+05,209,4,2.5,2930,2,0,2007,0
253101,204,3,2,1239,1,0,2009,0
5.55E+05,271,3,3.5,2100,2,0,2011,0
2.40E+05,176,4,1,1200,1.5,0,1933,0
3.80E+05,488,4,1,1200,1.5,0,1933,0
2.39E+05,320,2,1.5,680,2,0,2005,0
7.60E+05,441,4,3.25,2690,2,0,2014,0
4.30E+05,237,4,2.5,2750,2,0,2011,0
6.60E+05,141,3,2.5,2450,2,0,2010,0
399963,231,4,2.5,2620,2,0,2014,0
4.11E+05,198,2,2,1130,2,0,2007,0
483453,177,4,2.75,2790,2,0,2014,0
469950,313,3,2,1820,3,0,2014,0
504058,195,4,2.75,2910,2,0,2013,0
425996,482,4,2.5,2568,2,0,2014,0
760005,188,4,2.75,3090,2,0,2010,0
699999,474,2,2,1460,2,0,2014,0
749950,196,3,2.5,2010,2,0,2014,0
674600,188,4,2.5,2610,2,0,2006,0
4.50E+05,419,2,1.5,960,2,0,2008,0
2.72E+05,461,3,2.5,1528,2,0,2011,0
4.50E+05,194,2,1.5,1310,2,0,2006,0
643950,489,3,2.25,1760,3,0,2015,0
2.90E+05,313,3,2.5,1420,2,0,2007,0
3.78E+05,280,3,2.5,1650,3,0,2007,0
728050,169,3,2.5,2320,1,0,2008,0
499160,480,4,2.5,2628,2,0,2014,0
5.36E+05,334,4,2.5,2520,2,0,2009,0
419900,400,5,3.5,2880,2,0,2012,0
4.69E+05,343,3,2.25,1440,3,0,2014,0
3.74E+05,462,3,2.5,2185,2,0,2009,0
182568,208,4,1.5,1500,2,0,2014,0
334888,176,3,2.5,1769,2,0,2012,0
799900,259,4,4,3650,2,0,2013,0
3.83E+05,131,4,2.5,2160,2,0,2010,0
5.80E+05,351,3,2.5,1820,2,0,1999,0
351999,187,3,2.5,2370,2,0,2014,0
1.33E+06,418,3,3,3180,2,0,2008,0
3.12E+05,389,3,2.5,1780,2,0,2011,0
674950,254,4,3.5,2650,2,0,2011,0
1.11E+06,362,5,2.75,3300,2,0,2007,0
4.15E+05,436,2,2.5,1160,3,0,2007,0
1.25E+06,190,3,3,3460,2,0,2007,0
208800,261,3,2.5,1390,2,0,2009,0
4.52E+05,301,2,2.5,1260,3,0,2006,0
8.37E+05,476,5,2.75,2940,2,0,2010,0
7.80E+05,419,5,3.5,3190,2,0,2013,0
1.49E+06,274,4,3.5,3930,2,0,2007,0
1.60E+06,268,5,3.75,3570,2,0,2014,0
369946,260,3,2.5,2420,2,0,2014,0
5.30E+05,158,3,2.75,3400,2,0,2009,0
3.86E+05,443,4,2.5,2478,2,0,2012,0
1.90E+06,413,4,2.5,3070,2,0,2009,0
7.35E+05,253,4,3.5,3200,2,0,2013,0
1.75E+06,274,5,3.25,5790,2,0,2014,0
489950,418,3,2.25,1590,3,0,2014,0
357500,467,3,3,1730,2,0,2008,0
329995,139,4,2.5,2303,2,0,2013,0
4.14E+05,267,3,2.5,1790,2,0,2013,0
533500,343,3,3.5,2490,2,0,2005,0
402395,428,4,2.5,2669,2,0,2014,0
7.25E+05,464,4,3.25,2610,2,0,2008,0
1.28E+06,239,6,5.25,6160,2,0,2007,0
239800,259,2,1.75,1290,2,0,2014,0
616950,246,5,3.5,3560,2,0,2013,0
1.26E+06,273,4,3.25,4360,2,0,2007,0
4.35E+05,167,3,2.25,1230,2,0,2009,0
9.25E+05,226,4,3.25,3640,2,0,2005,0
631500,482,2,2.5,1780,3,0,1981,0
399995,453,3,1.5,1140,3,0,2005,0
369950,125,3,2,1270,3,0,2006,0
4.75E+05,477,5,3.5,2780,2,0,2005,0
3.53E+05,328,4,2.5,1912,2,0,2012,0
329950,420,4,2.5,2300,2,0,2006,0
3.67E+05,436,3,2.5,2828,2,0,2013,0
447500,247,4,2.5,2425,2,0,2013,0
5.95E+05,189,4,3.25,3730,2,0,2015,0
3.25E+05,246,1,1,730,1,0,2009,0
6.90E+05,398,2,2.5,1990,3,0,2005,0
329950,314,3,2.5,1300,2,0,2008,0
399500,392,4,2.5,2560,2,0,2014,0
5.55E+05,385,5,2.5,2450,2,0,2007,0
4.27E+05,273,2,1.5,1440,2,0,2011,0
3.75E+05,292,3,2.25,1140,3,0,2007,0
4.99E+05,127,2,1.5,1110,2,0,2005,0
7.50E+05,198,3,2.5,2620,2,0,2013,0
336900,362,3,2.5,1690,2,0,2014,0
5.55E+05,261,2,2.75,1950,3,0,2009,0
1.28E+06,309,4,3.5,3530,2,0,2007,0
999950,286,4,3.5,3310,2,0,2014,0
9.75E+05,175,5,3,2620,2,0,2009,0
2.99E+05,414,3,2.25,1350,2,0,2010,0
4.79E+05,471,2,2.5,1741,2,0,2007,0
4.28E+05,471,3,2.5,1650,3,0,2007,0
4.09E+05,240,3,2.5,1890,2,0,2012,0
798500,449,3,3,1950,3,0,2009,0
6.89E+05,345,4,3.5,4490,2,0,2006,0
3.75E+05,127,6,2.25,3206,2,0,2012,0
7.75E+05,197,4,3.5,4130,2,0,2011,0
639983,286,5,3,2800,2,0,2014,0
3.00E+05,449,4,3,1984,2,0,2010,0
6.27E+05,355,4,2.5,2750,2,0,2014,0
2.75E+05,469,3,2.75,1740,1,0,2010,0
352800,268,4,2.25,1800,2,0,2014,0
5.65E+05,435,3,2.25,1540,3,0,2008,0
7.65E+05,468,4,2.25,2030,2,0,2015,0
6.44E+05,463,4,2.5,3310,2,0,2007,0
4.61E+05,418,3,1.5,1270,3,0,2007,0
270500,356,5,2.5,2406,2,0,2006,0
6.40E+05,181,2,2.25,1540,3,0,2007,0
4.57E+05,216,4,2.5,2820,2,0,2013,0
3.55E+05,334,5,2.5,2540,2,0,2014,0
3.56E+05,348,2,2.25,1230,3,0,2007,0
4.25E+05,216,4,2.5,1900,2,0,2014,0
562500,265,5,2.75,2920,2,0,2007,0
4.60E+05,181,3,2.5,1450,2,0,2008,0
7.90E+05,460,4,3,5370,2,0,2005,0
4.01E+05,441,3,2,1270,3,0,2006,0
1.10E+06,239,3,2.5,2550,2,0,2014,0
8.50E+05,457,4,3,3070,2,0,2007,0
274500,182,3,2.25,1450,2,0,2010,0
1.94E+06,469,5,3.5,4230,2,0,2008,0
8.08E+05,215,4,2.5,3480,2,0,2003,0
3.12E+05,134,3,2.25,1490,2,0,2009,0
3.20E+05,166,3,2.25,1200,3,0,2005,0
4.10E+05,377,3,2.5,2150,2,0,2013,0
7.25E+05,170,3,3.5,3690,2,0,2001,0
3.35E+05,287,4,2.5,1900,2,0,2007,0
519990,384,4,3.25,1690,2,0,2014,0
533112,160,4,2.75,2790,2,0,2013,0
274900,300,3,2,1936,2,0,2014,0
3.25E+05,355,2,2.25,1150,2,0,2013,0
3.50E+05,148,4,2.5,2040,2,0,2011,0
5.50E+05,265,4,2.5,2470,2,0,2006,0
311850,432,4,2.5,1890,2,0,2014,0
5.26E+05,405,3,2.5,1626,2.5,0,2007,0
3.75E+05,273,4,2.5,2250,2,0,2012,0
299999,418,3,2.25,1350,2,0,2007,0
4.36E+05,261,3,2.5,1460,2,0,2008,0
3.03E+05,345,3,2.5,2056,2,0,2014,0
5.25E+05,181,2,2.5,1160,2,0,2012,0
5.75E+05,163,3,3,1384,2,0,2006,0
4.20E+05,296,2,1.5,1100,3,0,2008,0
329950,161,3,2.5,2456,2,0,2012,0
1.83E+06,293,4,4.25,4500,2,0,2009,0
1.18E+06,462,4,3.25,3780,1,0,2006,0
499950,253,2,2.5,1320,2,0,2014,0
1.15E+06,146,4,3,5940,2,0,2004,0
4.00E+05,413,3,2,1650,1.5,0,2009,0
246950,177,3,3,1670,1,0,2014,0
6.30E+05,217,3,3.25,1610,2,0,2005,0
5.61E+05,254,5,2.75,3370,2,0,2006,0
2.87E+05,341,4,2.5,2660,2,0,2010,0
6.00E+05,454,3,3.25,1690,2,0,2008,0
4.90E+05,239,3,2.25,1620,3,0,2014,0
3.30E+05,453,3,1.75,1300,2,0,2011,0
286950,334,4,2.5,1610,2,0,2013,0
1.55E+06,477,3,3.25,3530,2,0,2015,0
8.80E+05,407,4,2.5,3550,2,0,2007,0
577450,285,3,3,1730,3,0,2014,0
4.05E+05,484,5,2.75,2400,2,0,2011,0
5.10E+05,187,3,2.5,1420,3,0,2014,0
4.65E+05,223,2,1.5,1220,2.5,0,2008,0
1.30E+06,187,4,2.25,2360,2,0,2013,0
6.09E+05,462,4,3.5,3990,2,0,2007,0
3.36E+05,253,3,2.5,1260,3,0,2004,0
3.75E+05,372,3,2.5,1580,2,0,2013,0
294500,337,3,2.5,1760,2,0,2005,0
9.25E+05,328,5,3.5,3420,2,0,2008,0
7.30E+05,348,5,2.75,2870,2,0,2006,0
2.80E+05,261,4,2.5,1934,2,0,2013,0
5.00E+05,226,3,1.5,1220,3,0,2014,0
6.05E+05,447,3,2.75,2450,2,0,2013,0
379950,135,3,3.25,1860,3,0,2007,0
6.05E+05,446,3,2.5,1500,3,0,2008,0
7.20E+05,485,2,1.75,1570,3,0,2007,0
549900,306,3,2,1280,2,0,2014,0
4.27E+05,385,3,2.5,3192,2,0,2014,0
4.92E+05,300,3,2.5,1690,3,0,2005,0
419190,124,2,2.5,1590,2,0,2014,0
6.50E+05,315,3,2.5,2870,2,0,2012,0
379950,327,4,2.5,2580,2,0,2005,0
269800,208,4,2.75,1830,2,0,2012,0
4.07E+05,224,4,2.5,2927,2,0,2011,0
5.80E+05,469,3,1.5,1320,3,0,2008,0
389700,380,3,2.5,1720,2,0,2011,0
1.10E+05,434,2,1,828,1,0,1968,2007
2.30E+05,211,3,1.5,1040,2,0,2015,0
533380,240,4,2.75,2790,2,0,2014,0
295500,260,3,2.5,1410,2,0,2014,0
8.60E+05,279,4,4.5,4040,2,0,2006,0
8.12E+05,188,4,3.5,3370,2,0,2007,0
324500,155,3,2.5,1660,2,0,2009,0
1.93E+05,449,2,1.75,910,1,0,2004,0
3.55E+05,141,3,2.25,1280,3,0,2005,0
5.25E+05,164,4,2.75,2360,2,0,2008,0
370950,422,3,2.5,2529,2,0,2012,0
1.24E+06,310,4,3.5,4700,1,0,2002,0
9.50E+05,488,3,2.5,2780,1,0,2006,0
888990,260,4,2.75,3540,2,0,2014,0
7.05E+05,442,3,2.5,1580,2,0,2014,0
2.68E+05,237,3,2.5,1700,2,0,2014,0
305450,126,3,2.5,1600,2,0,2013,0
399900,183,2,1.75,1410,1.5,0,2011,0
4.95E+05,362,3,1.5,1580,3,0,2014,0
857326,307,3,3.5,3940,2,0,2014,0
845950,253,5,2.75,4450,2,0,2014,0
303210,160,4,2.5,2009,2,0,2014,0
3.43E+05,287,6,5,2732,2,0,2009,0
3.00E+05,196,3,2.5,2090,2,0,2005,0
334900,325,2,2.5,980,3,0,2008,0
477500,470,5,3.5,2815,2,0,2012,0
8.20E+05,168,4,2.5,3170,2,0,2008,0
5.80E+05,216,5,3.25,3030,2,0,2014,0
3.50E+05,202,2,2.5,1280,2,0,2006,0
9.10E+05,421,3,2.5,2030,3,0,2007,0
4.14E+05,176,3,2.5,2490,2.5,0,2012,0
5.25E+05,453,3,2.5,3030,2,0,2009,0
6.50E+05,463,2,2.5,1470,3,0,2008,0
4.50E+05,343,3,2.25,1620,2.5,0,2012,0
1.27E+06,135,4,3,5520,2,0,2008,0
6.99E+05,466,3,3.5,3200,2,0,2007,0
8.99E+05,203,4,2.5,2580,2,0,2013,0
353500,219,4,3,2050,2,0,2014,0
